VisitCode,Amount
XA-1196034,195
XA-1219046,195
XA-1220754,195
XA-1233715,195
XA-1196042,195
XA-1226476,195
XA-1192449,195
XA-1233060,195
XA-1212209,195
XA-1263314,195
XA-1244000,195
XA-1209762,195
XA-1186247,195
XA-1196827,195
XA-1211219,195
XA-1266063,195
XA-1232806,195
XA-1219002,195
XA-1199165,195
XA-1228541,195
XA-1237767,195
XA-1214821,195
XA-1223838,195
XA-1209597,195
XA-1233668,195
XA-1233641,195
XA-1211235,195
XA-1216215,195
XA-1206949,195
XA-1166917,195
XA-1192528,195
XA-1188137,195
XA-1209709,195
XA-1226423,195
XA-1242615,195
XA-1229124,195
XA-1195907,195
XA-1229633,195
XA-1176214,195
XA-1229679,195
XA-1197111,195
XA-1226439,195
XA-1262903,195
XA-1190599,195
XA-1217202,195
XA-1242962,195
XA-1221995,195
XA-1192278,195
XA-1202751,195
XA-1177608,195
XA-1203325,195
XA-1240489,195
XA-1246987,195
XA-1267774,195
XA-1247023,195
XA-1268251,195
XA-1268063,195
XA-1177789,195
XA-1209718,195
XA-1237616,195
XA-1173831,195
XA-1181698,195
XA-1255639,195
XA-1263518,195
XA-1190597,195
XA-1176393,195
XA-1262995,195
XA-1212202,195
XA-1197224,195
XA-1177817,195
XA-1253230,195
XA-1172137,195
XA-1233969,195
XA-1172511,195
XA-1199735,195
XA-1264019,195
XA-1190610,195
XA-1233099,195
XA-1177962,195
XA-1231513,195
XA-1196979,195
XA-1228307,195
XA-1246769,195
XA-1263511,195
XA-1236601,195
XA-1263345,195
XA-1214667,195
XA-1241162,195
XA-1263350,195
XA-1192508,195
XA-1218886,195
XA-1229082,195
XA-1219807,195
XA-1181638,195
XA-1219181,195
XA-1161147,195
XA-1195999,195
XA-1160076,195
XA-1176899,195
XA-1209981,195
XA-1206440,195
XA-1183602,195
XA-1243229,195
XA-1178403,195
XA-1177056,195
XA-1191281,195
XA-1169095,195
XA-1204546,195
XA-1181158,195
XA-1234540,195
XA-1183653,195
XA-1206349,195
XA-1178235,195
XA-1201577,195
XA-1241978,195
XA-1243242,195
XA-1194009,195
XA-1219185,195
XA-1184599,195
XA-1154873,195
XA-1199161,195
XA-1148191,195
XA-1188948,195
XA-1191056,195
XA-1188859,195
XA-1147604,195
XA-1161656,195
XA-1231241,195
XA-1213035,195
XA-1187707,195
XA-1184876,195
XA-1185709,195
XA-1162978,195
XA-1179556,195
XA-1183752,195
XA-1161497,195
XA-1185871,195
XA-1186030,195
XA-1193187,195
XA-1154929,195
XA-1180835,195
XA-1178306,195
XA-1231036,195
XA-1182621,195
XA-1215375,195
XA-1179394,195
XA-1257255,195
XA-1202783,195
XA-1234962,195
XA-1188895,195
XA-1161663,195
XA-1181210,195
XA-1179540,195
XA-1182421,195
XA-1190798,195
XA-1153356,195
XA-1209980,195
XA-1230981,195
XA-1232700,195
XA-1196397,195
XA-1178722,195
XA-1257390,195
XA-1149892,195
XA-1219153,195
XA-1196322,195
XA-1200947,195
XA-1206241,195
XA-1202808,195
XA-1197752,195
XA-1258644,195
XA-1162916,195
XA-1185143,195
XA-1155105,195
XA-1164505,195
XA-1200938,195
XA-1147352,195
XA-1257139,195
XA-1154673,195
XA-1258509,195
XA-1163228,195
XA-1182680,195
XA-1258721,195
XA-1209259,195
XA-1169234,195
XA-1191279,195
XA-1232685,195
XA-1257119,195
XA-1216211,195
XA-1151372,195
XA-1197722,195
XA-1162774,195
XA-1202780,195
XA-1262833,195
XA-1234784,195
XA-1260411,195
XA-1186002,195
XA-1159992,195
XA-1190457,195
XA-1223177,195
XA-1197817,195
XA-1176880,195
XA-1265812,195
XA-1182606,195
XA-1164560,195
XA-1241511,195
XA-1168258,195
XA-1187260,195
XA-1200665,195
XA-1196207,195
XA-1190194,195
XA-1187224,195
XA-1187310,195
XA-1151810,195
XA-1258679,195
XA-1147370,195
XA-1195938,195
XA-1222218,195
XA-1148148,195
XA-1162571,195
XA-1147546,195
XA-1197724,195
XA-1216223,195
XA-1181224,195
XA-1182584,195
XA-1195957,195
XA-1203766,195
XA-1169709,195
XA-1181666,195
XA-1175306,195
XA-1138746,195
XA-1157223,195
XA-1226366,195
XA-1142362,195
XA-1222465,195
XA-1249455,195
XA-1250888,195
XA-1173275,195
XA-1248267,195
XA-1194994,195
XA-1177006,195
XA-1265285,195
XA-1175092,195
XA-1195012,195
XA-1138603,195
XA-1261890,195
XA-1157033,195
XA-1249434,195
XA-1223203,195
XA-1265610,195
XA-1156768,195
XA-1177900,195
XA-1249449,195
XA-1182028,195
XA-1157367,195
XA-1158635,195
XA-1179684,195
XA-1248155,195
XA-1175424,195
XA-1265823,195
XA-1177069,195
XA-1219809,195
XA-1171024,195
XA-1251124,195
XA-1250968,195
XA-1248204,195
XA-1195005,195
XA-1181985,195
XA-1142511,195
XA-1249044,195
XA-1157022,195
XA-1179807,195
XA-1176727,195
XA-1166343,195
XA-1255150,195
XA-1142848,195
XA-1268220,195
XA-1174490,195
XA-1143145,195
XA-1231396,195
XA-1265635,195
XA-1174641,195
XA-1262035,195
XA-1226350,195
XA-1181754,195
XA-1193985,195
XA-1218436,195
XA-1175137,195
XA-1154740,195
XA-1158911,195
XA-1182104,195
XA-1174520,195
XA-1236386,195
XA-1175560,195
XA-1135690,195
XA-1179798,195
XA-1181847,195
XA-1174760,195
XA-1149789,195
XA-1268340,195
XA-1251376,195
XA-1155154,195
XA-1268836,195
XA-1173369,195
XA-1178195,195
XA-1174822,195
XA-1250822,195
XA-1177748,195
XA-1179659,195
XA-1248987,195
XA-1193709,195
XA-1158587,195
XA-1218262,195
XA-1138549,195
XA-1268563,195
XA-1222482,195
XA-1248421,195
XA-1175517,195
XA-1261731,195
XA-1149684,195
XA-1182082,195
XA-1158416,195
XA-1222276,195
XA-1236372,195
XA-1179809,195
XA-1249416,195
XA-1265773,195
XA-1231429,195
XA-1142747,195
XA-1176905,195
XA-1157180,195
XA-1249395,195
XA-1268814,195
XA-1178051,195
XA-1222395,195
XA-1194963,195
XA-1175076,195
XA-1179534,195
XA-1248405,195
XA-1249347,195
XA-1206208,195
XA-1206183,195
XA-1207862,195
XA-1227740,195
XA-1240850,195
XA-1257035,195
XA-1208100,195
XA-1223127,195
XA-1236567,195
XA-1213100,195
XA-1252830,195
XA-1230094,195
XA-1265302,195
XA-1228927,195
XA-1250384,195
XA-1254053,195
XA-1216512,195
XA-1236095,195
XA-1206205,195
XA-1246943,195
XA-1253882,195
XA-1202821,195
XA-1207901,195
XA-1258049,195
XA-1233602,195
XA-1208855,195
XA-1255252,195
XA-1228783,195
XA-1257044,195
XA-1255765,195
XA-1267616,195
XA-1260963,195
XA-1213019,195
XA-1263868,195
XA-1267711,195
XA-1248843,195
XA-1250461,195
XA-1213848,195
XA-1219523,195
XA-1211941,195
XA-1248805,195
XA-1253691,195
XA-1255192,195
XA-1223196,195
XA-1230039,195
XA-1246107,195
XA-1256635,195
XA-1237623,195
XA-1205372,195
XA-1236624,195
XA-1227856,195
XA-1208720,195
XA-1252736,195
XA-1238907,195
XA-1220960,195
XA-1242697,195
XA-1252389,195
XA-1232000,195
XA-1236474,195
XA-1239014,195
XA-1206143,195
XA-1252861,195
XA-1255602,195
XA-1206158,195
XA-1227860,195
XA-1257962,195
XA-1221181,195
XA-1249230,195
XA-1256740,195
XA-1219675,195
XA-1256844,195
XA-1247477,195
XA-1256769,195
XA-1250429,195
XA-1246061,195
XA-1219603,195
XA-1207944,195
XA-1236678,195
XA-1205314,195
XA-1255482,195
XA-1214299,195
XA-1245192,195
XA-1227807,195
XA-1229011,195
XA-1206200,195
XA-1247721,195
XA-1213212,195
XA-1220868,195
XA-1258050,195
XA-1219791,195
XA-1252915,195
XA-1209260,195
XA-1207920,195
XA-1262976,195
XA-1255730,195
XA-1265031,195
XA-1227486,195
XA-1252643,195
XA-1138778,195
XA-1165380,195
XA-1162470,195
XA-1164196,195
XA-1170583,195
XA-1165460,195
XA-1136948,195
XA-1162441,195
XA-1167649,195
XA-1170669,195
XA-1250929,195
XA-1159398,195
XA-1140649,195
XA-1160172,195
XA-1165420,195
XA-1148633,195
XA-1187899,195
XA-1236875,195
XA-1188994,195
XA-1254012,195
XA-1245495,195
XA-1163779,195
XA-1162427,195
XA-1155268,195
XA-1168008,195
XA-1167001,195
XA-1181034,195
XA-1179243,195
XA-1138428,195
XA-1157654,195
XA-1138595,195
XA-1173615,195
XA-1160560,195
XA-1144373,195
XA-1157454,195
XA-1173653,195
XA-1256706,195
XA-1191497,195
XA-1169100,195
XA-1151120,195
XA-1167898,195
XA-1166558,195
XA-1169545,195
XA-1170481,195
XA-1231866,195
XA-1183508,195
XA-1167031,195
XA-1167858,195
XA-1154237,195
XA-1151450,195
XA-1148442,195
XA-1174595,195
XA-1158979,195
XA-1156649,195
XA-1247558,195
XA-1250901,195
XA-1183125,195
XA-1217532,195
XA-1136851,195
XA-1250897,195
XA-1218348,195
XA-1148588,195
XA-1250598,195
XA-1237030,195
XA-1251044,195
XA-1153543,195
XA-1165357,195
XA-1160428,195
XA-1166440,195
XA-1150944,195
XA-1247551,195
XA-1183446,195
XA-1244351,195
XA-1150623,195
XA-1162323,195
XA-1151905,195
XA-1238115,195
XA-1156647,195
XA-1138826,195
XA-1148410,195
XA-1157393,195
XA-1167894,195
XA-1151000,195
XA-1163910,195
XA-1189021,195
XA-1218340,195
XA-1157291,195
XA-1221187,195
XA-1157438,195
XA-1164139,195
XA-1162401,195
XA-1151283,195
XA-1138642,195
XA-1151418,195
XA-1184549,195
XA-1239748,195
XA-1234179,195
XA-1219441,195
XA-1230315,195
XA-1188675,195
XA-1212796,195
XA-1208639,195
XA-1190641,195
XA-1183779,195
XA-1233939,195
XA-1203347,195
XA-1153425,195
XA-1183343,195
XA-1180856,195
XA-1189790,195
XA-1182687,195
XA-1238061,195
XA-1247040,195
XA-1234037,195
XA-1195532,195
XA-1160926,195
XA-1180926,195
XA-1204832,195
XA-1249011,195
XA-1234420,195
XA-1202078,195
XA-1196653,195
XA-1184563,195
XA-1184527,195
XA-1240738,195
XA-1193224,195
XA-1199313,195
XA-1184580,195
XA-1189773,195
XA-1207108,195
XA-1206144,195
XA-1203335,195
XA-1204960,195
XA-1189308,195
XA-1214789,195
XA-1253692,195
XA-1225195,195
XA-1213112,195
XA-1136276,195
XA-1153422,195
XA-1203305,195
XA-1206204,195
XA-1249117,195
XA-1177058,195
XA-1208473,195
XA-1170311,195
XA-1225026,195
XA-1254385,195
XA-1245562,195
XA-1197609,195
XA-1248825,195
XA-1206125,195
XA-1173815,195
XA-1239483,195
XA-1193169,195
XA-1250275,195
XA-1168827,195
XA-1212601,195
XA-1168391,195
XA-1207312,195
XA-1206199,195
XA-1225301,195
XA-1210024,195
XA-1218946,195
XA-1255949,195
XA-1193218,195
XA-1226474,195
XA-1167760,195
XA-1231642,195
XA-1138797,195
XA-1195049,195
XA-1136326,195
XA-1219283,195
XA-1208848,195
XA-1193194,195
XA-1184575,195
XA-1264259,195
XA-1179780,195
XA-1189823,195
XA-1253455,195
XA-1205732,195
XA-1254544,195
XA-1250194,195
XA-1234157,195
XA-1183745,195
XA-1178247,195
XA-1238775,195
XA-1244619,195
XA-1147251,195
XA-1191107,195
XA-1147260,195
XA-1236467,195
XA-1163580,195
XA-1178192,195
XA-1161710,195
XA-1228167,195
XA-1181280,195
XA-1200842,195
XA-1257079,195
XA-1243875,195
XA-1173413,195
XA-1195810,195
XA-1194524,195
XA-1216280,195
XA-1238882,195
XA-1243729,195
XA-1141013,195
XA-1142420,195
XA-1185741,195
XA-1239002,195
XA-1246112,195
XA-1175908,195
XA-1181289,195
XA-1266862,195
XA-1236596,195
XA-1181317,195
XA-1256961,195
XA-1258336,195
XA-1242537,195
XA-1147235,195
XA-1242535,195
XA-1166882,195
XA-1149865,195
XA-1218762,195
XA-1246056,195
XA-1181243,195
XA-1236680,195
XA-1147200,195
XA-1263162,195
XA-1238972,195
XA-1196548,195
XA-1147249,195
XA-1149837,195
XA-1224702,195
XA-1147866,195
XA-1252194,195
XA-1181309,195
XA-1194605,195
XA-1149848,195
XA-1185799,195
XA-1238611,195
XA-1243920,195
XA-1147237,195
XA-1149795,195
XA-1252307,195
XA-1185516,195
XA-1211259,195
XA-1255243,195
XA-1196638,195
XA-1248772,195
XA-1163576,195
XA-1144118,195
XA-1221289,195
XA-1227759,195
XA-1133608,300
XA-1244448,300
XA-1084938,300
XA-1162390,300
XA-1191350,300
XA-1078533,300
XA-1168526,300
XA-1212074,300
XA-1110529,300
XA-1066212,300
XA-1263013,300
XA-1129408,300
XA-1208896,300
XA-1264563,300
XA-1149429,300
XA-1096754,300
XA-1101019,300
XA-1119117,300
XA-1104779,300
XA-1213584,300
XA-1269543,300
XA-1255572,300
XA-1153413,300
XA-1217239,300
XA-1239844,300
XA-1083194,300
XA-1193721,300
XA-1200401,300
XA-1178666,300
XA-1179692,300
XA-1168040,300
XA-1211738,300
XA-1122093,300
XA-1121710,300
XA-1244997,300
XA-1106647,300
XA-1158021,300
XA-1184235,300
XA-1251825,300
XA-1079387,300
XA-1219436,300
XA-1102335,300
XA-1211863,300
XA-1211721,300
XA-1083992,300
XA-1061003,300
XA-1202607,300
XA-1136538,300
XA-1115012,300
XA-1115806,300
XA-1105007,300
XA-1260760,300
XA-1084643,300
XA-1168994,300
XA-1132515,300
XA-1158465,300
XA-1228964,300
XA-1132508,300
XA-1190285,300
XA-1065775,300
XA-1234549,300
XA-1247450,300
XA-1118678,300
XA-1131010,300
XA-1061118,300
XA-1094529,300
XA-1083814,300
XA-1129411,300
XA-1171818,300
XA-1204193,300
XA-1163282,300
XA-1093751,300
XA-1101044,300
XA-1100292,300
XA-1121903,300
XA-1069636,300
XA-1212018,300
XA-1167748,300
XA-1192966,300
XA-1171607,300
XA-1165566,300
XA-1249003,300
XA-1121001,300
XA-1104815,300
XA-1260922,300
XA-1195950,300
XA-1108907,300
XA-1175811,300
XA-1079343,300
XA-1107105,300
XA-1186814,300
XA-1158486,300
XA-1174384,300
XA-1150960,300
XA-1065235,300
XA-1084586,300
XA-1131461,300
XA-1194819,300
XA-1075558,300
XA-1184382,300
XA-1064100,300
XA-1139835,300
XA-1241416,300
XA-1135198,300
XA-1129835,300
XA-1116992,300
XA-1072517,300
XA-1186486,300
XA-1085204,300
XA-1207727,300
XA-1243122,300
XA-1192860,300
XA-1084656,300
XA-1116543,300
XA-1169838,300
XA-1170898,300
XA-1214988,300
XA-1194548,300
XA-1268695,300
XA-1115807,300
XA-1182058,300
XA-1196401,300
XA-1095575,300
XA-1109358,300
XA-1126363,300
XA-1128887,300
XA-1081324,300
XA-1124262,300
XA-1218713,300
XA-1065056,300
XA-1191834,300
XA-1080826,300
XA-1191099,300
XA-1220718,300
XA-1105772,300
XA-1166406,300
XA-1079618,300
XA-1148889,300
XA-1198890,300
XA-1185507,300
XA-1176966,300
XA-1063454,300
XA-1216823,300
XA-1218429,300
XA-1068574,300
XA-1070372,300
XA-1182721,300
XA-1179205,300
XA-1139724,300
XA-1144653,300
XA-1117089,300
XA-1231386,300
XA-1170598,300
XA-1081160,300
XA-1111477,300
XA-1172808,300
XA-1148183,300
XA-1074628,300
XA-1076446,300
XA-1172711,300
XA-1146744,300
XA-1203919,300
XA-1149355,300
XA-1081459,300
XA-1116008,300
XA-1140206,300
XA-1096355,300
XA-1241066,300
XA-1256493,300
XA-1113195,300
XA-1203015,300
XA-1254840,300
XA-1094411,300
XA-1071072,300
XA-1218772,300
XA-1157891,300
XA-1184056,300
XA-1160294,300
XA-1211778,300
XA-1250058,300
XA-1150695,300
XA-1203840,300
XA-1071184,300
XA-1263878,300
XA-1131369,300
XA-1136727,300
XA-1136560,300
XA-1149395,300
XA-1082077,300
XA-1096324,300
XA-1219569,300
XA-1116725,300
XA-1191978,300
XA-1125444,300
XA-1111525,300
XA-1223799,300
XA-1114163,300
XA-1158281,300
XA-1197898,300
XA-1174821,300
XA-1177215,300
XA-1145882,300
XA-1184589,300
XA-1134787,300
XA-1176710,300
XA-1168553,300
XA-1210452,300
XA-1109004,300
XA-1110120,300
XA-1221583,300
XA-1072886,300
XA-1101912,300
XA-1168732,300
XA-1092250,300
XA-1102947,300
XA-1263630,300
XA-1104284,300
XA-1074800,300
XA-1105945,300
XA-1223366,300
XA-1095977,300
XA-1203865,300
XA-1240198,300
XA-1227806,300
XA-1116581,300
XA-1169128,300
XA-1107249,300
XA-1250858,300
XA-1192112,300
XA-1108620,300
XA-1097688,300
XA-1177677,300
XA-1075492,300
XA-1170088,300
XA-1084616,300
XA-1097157,300
XA-1122027,300
XA-1244034,300
XA-1186078,300
XA-1110581,300
XA-1172421,300
XA-1079302,300
XA-1060839,300
XA-1147659,300
XA-1141636,300
XA-1216477,300
XA-1238682,300
XA-1078224,300
XA-1156089,300
XA-1135735,300
XA-1195608,300
XA-1149549,300
XA-1138029,300
XA-1115836,300
XA-1109751,300
XA-1260022,300
XA-1096763,300
XA-1109837,300
XA-1149131,300
XA-1167501,300
XA-1206814,300
XA-1103691,300
XA-1175407,300
XA-1244531,300
XA-1211525,300
XA-1152546,300
XA-1094953,300
XA-1161428,300
XA-1147102,300
XA-1207664,300
XA-1164562,300
XA-1173804,300
XA-1110063,300
XA-1077740,300
XA-1154698,300
XA-1246124,300
XA-1250671,300
XA-1118841,300
XA-1085396,300
XA-1198093,300
XA-1146608,300
XA-1072390,300
XA-1201105,300
XA-1232563,300
XA-1200859,300
XA-1087614,300
XA-1077595,300
XA-1111505,300
XA-1177184,300
XA-1159534,300
XA-1219127,300
XA-1191985,300
XA-1168576,300
XA-1091885,300
XA-1063560,300
XA-1111264,300
XA-1120351,300
XA-1109520,300
XA-1206116,300
XA-1105879,300
XA-1110462,300
XA-1076788,300
XA-1211319,300
XA-1222933,300
XA-1201151,300
XA-1139186,300
XA-1204259,300
XA-1188068,300
XA-1240770,300
XA-1109308,300
XA-1172023,300
XA-1134045,300
XA-1182712,300
XA-1098803,300
XA-1218493,300
XA-1146183,300
XA-1122821,300
XA-1142195,300
XA-1196478,300
XA-1119370,300
XA-1193566,300
XA-1189352,300
XA-1154238,300
XA-1113132,300
XA-1256682,300
XA-1069162,300
XA-1125827,300
XA-1267545,300
XA-1109694,300
XA-1101915,300
XA-1185614,300
XA-1148865,300
XA-1109529,300
XA-1078549,300
XA-1111361,300
XA-1064743,300
XA-1162201,300
XA-1185868,300
XA-1209078,300
XA-1191250,300
XA-1194331,300
XA-1148015,300
XA-1085984,300
XA-1144669,300
XA-1146643,300
XA-1147638,300
XA-1064328,300
XA-1197458,300
XA-1176648,300
XA-1096772,300
XA-1150847,300
XA-1096359,300
XA-1169019,300
XA-1067846,300
XA-1253807,300
XA-1148365,300
XA-1216976,300
XA-1153308,300
XA-1206049,300
XA-1072989,300
XA-1064200,300
XA-1207526,300
XA-1238246,300
XA-1101576,300
XA-1061034,300
XA-1063453,300
XA-1122145,300
XA-1128416,300
XA-1164937,300
XA-1211352,300
XA-1200119,300
XA-1160409,300
XA-1082919,300
XA-1154305,300
XA-1214180,300
XA-1145800,300
XA-1209774,300
XA-1184193,300
XA-1082125,300
XA-1135777,300
XA-1143619,300
XA-1147956,300
XA-1191486,300
XA-1253051,300
XA-1133633,300
XA-1181067,300
XA-1171234,300
XA-1243704,300
XA-1079390,300
XA-1209761,300
XA-1246795,300
XA-1103613,300
XA-1181234,300
XA-1141256,300
XA-1262419,300
XA-1190520,300
XA-1204995,300
XA-1188474,300
XA-1150140,300
XA-1244050,300
XA-1160435,300
XA-1259684,300
XA-1182179,300
XA-1212891,300
XA-1066094,300
XA-1102783,300
XA-1154084,300
XA-1115149,300
XA-1183547,300
XA-1150912,300
XA-1153563,300
XA-1180735,300
XA-1118928,300
XA-1100743,300
XA-1105335,300
XA-1238063,300
XA-1094720,300
XA-1090465,300
XA-1141002,300
XA-1126320,300
XA-1160613,300
XA-1194706,300
XA-1090460,300
XA-1148532,300
XA-1077460,300
XA-1169944,300
XA-1205102,300
XA-1172855,300
XA-1192516,300
XA-1186074,300
XA-1113440,300
XA-1206641,300
XA-1079096,300
XA-1094685,300
XA-1118641,300
XA-1080638,300
XA-1180937,300
XA-1063147,300
XA-1150454,300
XA-1169940,300
XA-1185938,300
XA-1167058,300
XA-1085998,300
XA-1134917,300
XA-1172856,300
XA-1154996,300
XA-1078866,300
XA-1193070,300
XA-1245866,300
XA-1268639,300
XA-1110356,300
XA-1207135,300
XA-1168230,300
XA-1120012,300
XA-1210514,300
XA-1062698,300
XA-1155436,300
XA-1062672,300
XA-1192992,300
XA-1120349,300
XA-1075255,300
XA-1160564,300
XA-1207661,300
XA-1073704,300
XA-1129294,300
XA-1202643,300
XA-1170746,300
XA-1157567,300
XA-1256941,300
XA-1170966,300
XA-1222011,300
XA-1207105,300
XA-1225053,300
XA-1203043,300
XA-1149635,300
XA-1195288,300
XA-1222302,300
XA-1201789,300
XA-1071455,300
XA-1081539,300
XA-1123082,300
XA-1083879,300
XA-1061644,300
XA-1149240,300
XA-1168950,300
XA-1188003,300
XA-1223740,300
XA-1202257,300
XA-1245606,300
XA-1125515,300
XA-1129064,300
XA-1118276,300
XA-1201787,300
XA-1065186,300
XA-1108762,300
XA-1082874,300
XA-1239742,300
XA-1125841,300
XA-1078416,300
XA-1245683,300
XA-1237790,300
XA-1222248,300
XA-1196955,300
XA-1187914,300
XA-1243346,300
XA-1068714,300
XA-1158236,300
XA-1268538,300
XA-1187525,300
XA-1129553,300
XA-1107947,300
XA-1192838,300
XA-1197304,300
XA-1269285,300
XA-1082294,300
XA-1187915,300
XA-1149149,300
XA-1222158,300
XA-1201456,300
XA-1072066,300
XA-1193810,300
XA-1223551,300
XA-1230416,300
XA-1187466,300
XA-1269132,300
XA-1170968,300
XA-1202178,300
XA-1239316,300
XA-1153222,300
XA-1140111,300
XA-1079621,300
XA-1142929,300
XA-1168257,300
XA-1157423,300
XA-1145805,300
XA-1230367,300
XA-1123711,300
XA-1117461,300
XA-1245730,300
XA-1204162,300
XA-1247695,300
XA-1083982,300
XA-1108325,300
XA-1107519,300
XA-1145914,300
XA-1149398,300
XA-1126577,300
XA-1070649,300
XA-1192124,300
XA-1073995,300
XA-1188887,300
XA-1150171,300
XA-1185434,300
XA-1116790,300
XA-1121403,300
XA-1242899,300
XA-1175701,300
XA-1221524,300
XA-1258906,300
XA-1261596,300
XA-1244691,300
XA-1122172,300
XA-1163771,300
XA-1215321,300
XA-1220950,300
XA-1194365,300
XA-1109360,300
XA-1124629,300
XA-1224537,300
XA-1236676,300
XA-1140936,300
XA-1094492,300
XA-1150579,300
XA-1189439,300
XA-1191387,300
XA-1177679,300
XA-1190525,300
XA-1190115,300
XA-1205151,300
XA-1214760,300
XA-1152063,300
XA-1263409,300
XA-1264601,300
XA-1238816,300
XA-1206566,300
XA-1164725,300
XA-1176374,300
XA-1206581,300
XA-1263367,300
XA-1169999,300
XA-1257956,300
XA-1221396,300
XA-1170001,300
XA-1111373,300
XA-1166677,300
XA-1112054,300
XA-1264280,300
XA-1257870,300
XA-1144298,300
XA-1150796,300
XA-1169763,300
XA-1113595,300
XA-1263709,300
XA-1263419,300
XA-1137721,300
XA-1258974,300
XA-1248647,300
XA-1087795,300
XA-1163703,300
XA-1116471,300
XA-1186311,300
XA-1151930,300
XA-1203428,300
XA-1144603,300
XA-1159071,300
XA-1235370,300
XA-1150758,300
XA-1233542,300
XA-1128174,300
XA-1262562,300
XA-1255774,300
XA-1267423,300
XA-1257993,300
XA-1142321,300
XA-1154485,300
XA-1262785,300
XA-1095413,300
XA-1177991,300
XA-1267379,300
XA-1163764,300
XA-1188736,300
XA-1197863,300
XA-1191163,300
XA-1231006,300
XA-1112086,300
XA-1188247,300
XA-1152213,300
XA-1092798,300
XA-1095180,300
XA-1203556,300
XA-1189938,300
XA-1154529,300
XA-1262288,300
XA-1142214,300
XA-1221518,300
XA-1189329,300
XA-1119202,300
XA-1250131,300
XA-1234322,300
XA-1086071,300
XA-1094671,300
XA-1150926,300
XA-1263483,300
XA-1187075,300
XA-1246801,300
XA-1112194,300
XA-1161633,300
XA-1261927,300
XA-1261733,300
XA-1161454,300
XA-1128302,300
XA-1163947,300
XA-1269225,300
XA-1090062,300
XA-1101504,300
XA-1102064,300
XA-1072756,300
XA-1073328,300
XA-1197801,300
XA-1174259,300
XA-1159576,300
XA-1174947,300
XA-1253114,300
XA-1168413,300
XA-1165960,300
XA-1068594,300
XA-1080629,300
XA-1148142,300
XA-1062178,300
XA-1209937,300
XA-1151136,300
XA-1132466,300
XA-1168643,300
XA-1156624,300
XA-1089148,300
XA-1118105,300
XA-1105064,300
XA-1089935,300
XA-1143520,300
XA-1194334,300
XA-1164027,300
XA-1228552,300
XA-1221375,300
XA-1098554,300
XA-1165074,300
XA-1248695,300
XA-1263948,300
XA-1198680,300
XA-1155075,300
XA-1101175,300
XA-1089165,300
XA-1080513,300
XA-1088689,300
XA-1155240,300
XA-1246526,300
XA-1072247,300
XA-1073700,300
XA-1142299,300
XA-1201581,300
XA-1066511,300
XA-1164851,300
XA-1159426,300
XA-1178972,300
XA-1221069,300
XA-1139002,300
XA-1159530,300
XA-1090043,300
XA-1083887,300
XA-1181765,300
XA-1213250,300
XA-1074897,300
XA-1087526,300
XA-1069466,300
XA-1070534,300
XA-1115970,300
XA-1180986,300
XA-1181083,300
XA-1084021,300
XA-1202349,300
XA-1146484,300
XA-1193436,300
XA-1218785,300
XA-1141471,300
XA-1213046,300
XA-1173378,300
XA-1181432,300
XA-1190859,300
XA-1173439,300
XA-1086956,300
XA-1183819,300
XA-1095347,300
XA-1246583,300
XA-1213159,300
XA-1069772,300
XA-1070535,300
XA-1133969,300
XA-1147208,300
XA-1168733,300
XA-1168723,300
XA-1121749,300
XA-1154763,300
XA-1068789,300
XA-1212505,300
XA-1065348,300
XA-1082170,300
